Var1,y1_1,y1_2,y1_3
65.77,54.4099284000755,0.0607194022734497,8.71229550786412
65.78,54.4105357806461,0.0607567208311268,8.71566302215507
65.79,54.4111435346696,0.0607940928973685,8.71902860584292
65.8,54.4117516626818,0.0608315185821168,8.7223922514272
65.81,54.4123601652194,0.0608689979956289,8.72575395139171
65.82,54.4129690428203,0.060906531248478,8.72911369820442
65.83,54.4135782960233,0.0609441184515547,8.73247148431747
65.84,54.4141879253686,0.0609817597160682,8.73582730216716
65.85,54.4147979313973,0.0610194551535469,8.73918114417387
65.86,54.4154083146517,0.0610572048758404,8.74253300274206
65.87,54.4160190756752,0.0610950089951197,8.74588287026021
65.88,54.4166302150124,0.0611328676238791,8.7492307391008
65.89,54.4172417332088,0.0611707808749369,8.7525766016203
65.9,54.4178536308114,0.0612087488614369,8.75592045015907
65.91,54.418465908368,0.0612467716968492,8.7592622770414
65.92,54.4190785664276,0.0612848494949717,8.76260207457542
65.93,54.4196916055405,0.0613229823699309,8.76593983505309
65.94,54.4203050262581,0.0613611704361836,8.76927555075018
65.95,54.4209188291327,0.0613994138085176,8.77260921392619
65.96,54.4215330147181,0.0614377126020532,8.77594081682435
65.97,54.422147583569,0.0614760669322439,8.7792703516716
65.98,54.4227625362413,0.0615144769148786,8.78259781067849
65.99,54.4233778732922,0.0615529426660816,8.78592318603923
66,54.42399359528,0.0615914643023146,8.78924646993157
66.01,54.424609702764,0.0616300419403779,8.79256765451684
66.02,54.425226196305,0.061668675697411,8.79588673193987
